UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1002557,No,375,iOS,11655,22,5,Medical,88,14411,1,Yes,13,No,4,0,32
1002558,No,255,iOS and Android,50400,1,2,Entertainment,55,2308,0,Yes,25,Yes,2,1,12
1002559,No,,iOS and Android,42350,1,3,Medical,68,4841,4,No,14,No,2,1,4
1002560,No,277,iOS and Android,23590,13,3,Medical,47,4285,1,No,17,No,1,0,10
1002561,No,217,iOS and Android,15435,1,1,Other,39,9715,3,No,13,No,3,1,9
1002562,No,247,iOS and Android,20125,25,3,Financial,44,4320,1,No,13,No,4,0,5
1002563,No,,iOS and Android,33250,28,3,Entertainment,97,2132,4,No,20,Yes,4,1,8
1002564,No,,iOS,10080,1,3,Financial,40,10124,2,Yes,14,No,3,1,24
1002565,No,300,iOS and Android,46970,1,2,Medical,47,5473,0,No,12,No,4,0,9
1002566,No,247,iOS and Android,20615,28,4,Financial,79,5207,1,Yes,12,No,2,1,15
1002567,No,300,iOS and Android,31430,1,2,Medical,38,16437,1,Yes,21,Yes,4,0,21
1002568,No,180,iOS and Android,12250,21,2,Entertainment,57,2296,0,No,14,No,2,3,2
1002569,No,300,Android,39970,1,2,Financial,72,4069,3,Yes,18,No,3,0,8
1002570,No,,iOS and Android,18830,1,4,Entertainment,,7441,1,No,12,No,1,3,10
1002571,No,262,iOS and Android,49070,28,4,Financial,98,2430,0,No,23,Yes,1,2,6
1002572,No,240,iOS and Android,28840,1,2,Financial,67,5878,3,No,12,No,1,1,12
1002573,No,270,iOS and Android,40495,1,4,Financial,70,2644,3,Yes,21,Yes,4,0,7
1002574,No,360,iOS and Android,17220,16,4,Financial,96,6439,8,No,14,No,3,1,18
1002575,No,217,iOS and Android,20930,1,3,Financial,91,2451,6,No,18,No,1,2,5
1002576,No,247,iOS and Android,43470,1,4,Financial,46,6392,2,No,13,No,4,1,8
1002577,Yes,225,iOS and Android,25900,1,3,Financial,64,9714,1,No,11,No,4,1,10
1002578,No,285,iOS,31080,10,4,Tour  Travel,71,6077,3,No,11,No,3,0,10
1002579,No,262,iOS and Android,34720,1,3,Medical,68,2450,1,No,19,No,2,0,3
1002580,No,225,iOS and Android,45080,29,4,Entertainment,33,9250,3,No,12,No,2,1,9
1002581,Yes,262,iOS and Android,3640,1,3,Financial,69,2074,1,1,12,No,4,1,1
1002582,Yes,397,iOS and Android,21245,1,5,Entertainment,78,10169,0,No,16,No,2,1,34
1002583,Yes,285,iOS and Android,31605,1,3,Medical,81,4855,4,No,11,No,1,2,7
1002584,No,240,Android,42000,1,4,Entertainment,62,4087,4,No,14,No,2,1,9
1002585,No,360,iOS and Android,38780,15,4,Other,65,2367,8,No,12,No,4,1,10
1002586,No,255,iOS and Android,16765,1,4,Medical,35,2972,1,No,13,No,3,0,1
1002587,No,412,iOS and Android,23975,26,5,Social media,60,19586,1,No,21,Yes,3,1,36
1002588,No,255,iOS and Android,,1,4,Financial,45,5484,9,No,17,No,2,1,9
1002589,No,195,iOS and Android,16590,1,3,Financial,89,2061,1,No,21,Yes,1,0,1
1002590,No,285,iOS and Android,43575,14,3,Financial,80,9924,0,No,11,No,4,1,10
1002591,No,285,iOS and Android,15295,16,3,Financial,90,4198,2,No,12,No,2,0,8
1002592,No,270,iOS and Android,30940,1,4,Financial,73,6815,6,No,13,No,1,0,15
1002593,No,217,iOS and Android,47950,1,1,Medical,87,4723,1,Yes,18,No,4,0,10
1002594,No,262,iOS and Android,23450,10,4,Medical,,6142,3,Yes,16,No,3,0,10
1002595,No,292,iOS and Android,51170,1,3,Medical,38,8237,2,No,11,No,1,1,11
1002596,No,217,iOS,34825,1,1,Financial,87,8853,1,No,19,No,4,1,6
1002597,No,375,iOS and Android,9240,1,3,Social media,59,19331,4,Yes,16,No,3,1,27
1002598,No,,iOS and Android,34195,10,3,Entertainment,45,2073,2,No,16,No,4,1,4
1002599,No,270,iOS,45570,1,4,Financial,80,5562,3,Yes,13,No,4,1,9
1002600,No,,iOS and Android,37065,1,2,Other,93,19613,8,No,22,Yes,4,0,24
1002601,No,262,iOS and Android,26250,28,3,Financial,46,3407,1,No,17,No,4,2,10
1002602,No,255,iOS,22855,10,4,Entertainment,92,5063,1,No,14,No,2,1,8
1002603,No,300,iOS and Android,4130,14,2,Financial,84,4639,1,No,15,No,3,1,5
1002604,No,322,iOS and Android,34650,27,3,Entertainment,87,4876,5,No,12,No,3,1,8
1002605,No,262,iOS and Android,47215,1,2,Financial,63,2690,1,No,18,No,4,1,1
1002606,No,345,,19705,1,4,Financial,56,17567,1,No,15,No,2,0,27
1002607,Yes,210,iOS and Android,11515,24,3,Medical,51,2408,1,Yes,17,No,3,3,1
1002608,No,165,Android,15995,26,2,Other,85,2814,1,Yes,14,No,2,0,4
1002609,No,375,iOS,43190,20,5,Medical,41,11245,2,Yes,15,No,3,1,32
1002610,No,240,iOS and Android,22190,1,4,Other,35,3312,3,No,17,No,4,2,6
1002611,No,330,iOS and Android,45955,1,3,Medical,31,19049,0,Yes,14,No,4,1,23
1002612,No,225,iOS and Android,,1,3,Medical,48,2141,1,No,12,No,2,1,6
1002613,No,,iOS and Android,35525,1,5,Medical,50,5769,1,Yes,14,No,1,0,10
1002614,No,,Android,11760,26,3,Social media,52,4385,1,No,15,No,1,1,10
1002615,No,232,iOS,25025,1,4,Other,54,5332,7,No,13,No,4,0,10
1002616,No,270,iOS and Android,19565,12,4,Financial,76,4663,9,Yes,12,No,2,2,7
1002617,No,255,iOS,14910,10,4,Financial,42,4724,1,No,13,No,1,1,9
1002618,No,367,iOS and Android,25270,25,4,Financial,,3211,1,No,14,No,4,1,10
1002619,No,292,iOS and Android,48545,10,5,Medical,76,5377,2,No,13,No,4,3,10
1002620,No,202,iOS and Android,45570,19,3,Other,67,4066,1,No,11,No,1,2,7
1002621,No,262,iOS and Android,,18,5,Financial,48,5208,1,No,11,No,4,0,16
1002622,No,210,iOS and Android,20300,27,3,Medical,39,4877,0,No,21,Yes,2,1,6
1002623,No,157,iOS and Android,19110,1,1,Medical,97,3117,1,No,18,No,3,0,3
1002624,Yes,135,iOS,19040,1,2,Medical,70,1569,1,Yes,12,No,3,0,0
1002625,No,352,iOS and Android,41160,26,4,Financial,98,19658,3,No,11,No,3,1,27
1002626,No,292,iOS and Android,5950,1,2,Medical,76,3069,0,No,15,No,4,1,11
1002627,No,300,iOS and Android,30940,15,3,Financial,80,10435,1,No,13,No,4,2,18
1002628,No,262,Android,7280,1,4,Financial,52,4148,1,No,12,No,4,1,15
1002629,No,277,iOS and Android,23485,19,3,Financial,85,5768,3,No,17,No,1,3,9
1002630,No,292,iOS,24885,1,3,Medical,81,5042,0,No,13,No,4,0,10
1002631,No,,iOS and Android,,1,2,Game,59,5770,1,No,19,No,1,2,10
1002632,No,285,iOS and Android,13895,1,2,Medical,54,7756,3,1,19,No,4,1,10
1002633,Yes,262,iOS and Android,25795,10,3,Medical,55,10306,9,No,17,No,3,0,15
1002634,No,277,iOS and Android,51450,10,3,Medical,71,3936,1,No,11,No,1,1,8
1002635,No,300,iOS and Android,15680,16,3,Financial,84,7945,6,Yes,15,No,4,0,18
1002636,No,330,iOS,21070,1,5,Tour  Travel,37,5743,4,Yes,11,No,3,0,14
1002637,No,360,iOS,12775,1,5,Medical,89,15202,2,No,25,Yes,2,1,23
1002638,Yes,262,iOS and Android,26705,15,2,Medical,59,5440,6,Yes,14,No,4,2,7
1002639,No,180,iOS,19845,1,1,Entertainment,32,3760,1,Yes,13,No,3,0,6
1002640,No,202,iOS and Android,17010,1,3,,86,3517,7,No,17,No,1,0,5
1002641,No,202,iOS,20685,1,3,Medical,87,2580,2,No,13,No,3,0,6
1002642,Yes,300,iOS and Android,,1,3,Financial,,2166,3,Yes,14,No,2,0,10
1002643,No,217,iOS and Android,16415,10,3,Medical,42,5869,9,No,11,No,3,0,8
1002644,No,270,iOS and Android,24885,1,4,Financial,42,8008,4,No,12,No,3,2,9
1002645,No,187,iOS,27020,1,1,Financial,77,5206,1,No,17,No,3,2,7
1002646,No,292,iOS and Android,17220,12,3,Medical,66,5295,4,No,21,Yes,3,0,7
1002647,No,367,iOS and Android,10535,22,4,Other,72,16413,3,No,16,No,2,2,27
1002648,No,375,iOS and Android,28455,17,5,Financial,50,13269,5,No,15,No,3,3,19
1002649,No,150,iOS and Android,39935,1,3,Medical,31,2783,1,No,19,No,1,0,2
1002650,No,255,iOS and Android,39550,1,3,Financial,66,5433,1,No,12,No,3,1,11
1002651,No,270,iOS and Android,10885,1,3,Financial,77,2013,2,No,11,No,3,0,15
1002652,No,367,iOS and Android,16275,1,1,Financial,41,13966,2,Yes,19,No,2,1,30
1002653,No,270,Android,31290,1,4,Medical,33,4374,0,No,15,No,3,0,4
1002654,No,270,iOS and Android,36400,1,2,Financial,79,6842,6,No,20,Yes,1,1,13
1002655,No,405,iOS and Android,20440,22,5,Medical,91,17426,3,No,25,Yes,3,1,36
1002656,No,322,iOS and Android,45185,15,2,Financial,65,17603,1,No,24,Yes,1,1,14
1002657,Yes,262,iOS,30800,12,4,Other,36,4581,3,Yes,24,Yes,1,0,13
1002658,No,285,iOS,41615,1,3,Financial,90,4735,7,No,15,No,4,2,19
1002659,No,217,iOS and Android,34685,1,3,Medical,43,4187,1,Yes,13,No,2,1,10
1002660,No,247,iOS and Android,13720,1,4,Medical,93,5505,1,No,14,No,3,2,6
1002661,No,240,iOS and Android,34195,1,3,Medical,45,5470,0,No,13,No,3,2,10
1002662,No,232,iOS and Android,38920,1,4,Financial,67,5476,1,No,11,No,1,2,10
1002663,No,367,iOS and Android,16240,16,3,Medical,74,2587,4,Yes,16,No,2,1,17
1002664,No,285,iOS,5180,1,3,Medical,42,2440,1,No,22,Yes,2,0,4
1002665,No,352,iOS and Android,42875,1,4,Financial,47,15972,6,No,14,No,3,3,29
1002666,No,367,iOS and Android,28315,1,3,Financial,,15379,4,No,14,No,1,0,23
1002667,No,307,iOS and Android,42210,23,2,Financial,80,7082,3,Yes,16,No,4,0,21
1002668,No,150,iOS and Android,25445,1,1,Financial,54,2728,1,No,11,No,1,0,2
1002669,No,247,Android,18550,16,3,Financial,36,5368,1,Yes,25,Yes,3,1,7
1002670,No,270,iOS and Android,,26,4,Financial,80,5347,6,No,14,No,2,2,10
1002671,No,330,iOS and Android,18480,1,3,Financial,44,3195,4,Yes,18,No,1,3,8
1002672,Yes,,iOS and Android,46200,1,1,Medical,93,3989,1,Yes,11,No,1,0,5
1002673,No,285,iOS and Android,52325,1,2,Medical,87,3306,7,No,19,No,4,1,7
1002674,No,397,iOS and Android,,24,4,Medical,48,7005,3,No,15,No,3,0,11
1002675,Yes,360,iOS,24780,1,2,Medical,95,2655,2,Yes,11,No,3,2,19
1002676,Yes,240,iOS and Android,44065,1,4,Financial,95,1393,1,No,12,No,1,0,1
1002677,No,195,Android,27510,1,3,Medical,76,2570,1,No,20,Yes,3,0,7
1002678,No,412,iOS and Android,50435,22,3,Entertainment,94,3537,5,No,12,No,4,1,8
1002679,No,255,iOS and Android,40495,1,2,Medical,57,3986,1,No,14,No,3,1,15
1002680,No,450,iOS and Android,12950,1,4,Medical,92,10883,3,No,20,Yes,3,1,19
1002681,No,247,iOS and Android,9345,21,3,Medical,79,2028,1,No,18,No,4,3,14
1002682,No,277,iOS,44730,1,4,Medical,31,9525,1,No,14,No,3,2,6
1002683,No,255,iOS and Android,23730,19,3,Financial,35,2929,1,No,12,No,2,0,10
1002684,Yes,,iOS and Android,14945,1,3,Financial,99,2275,1,1,21,Yes,2,1,3
1002685,No,330,iOS and Android,32235,1,3,Financial,96,7879,1,1,19,No,2,1,9
1002686,No,262,iOS,5110,1,4,Medical,79,4930,0,Yes,14,No,3,0,6
1002687,No,322,iOS and Android,41265,1,3,Medical,73,7847,1,1,17,No,1,1,10
1002688,No,180,iOS and Android,20335,1,3,Medical,62,4401,1,No,16,No,4,1,5
1002689,No,307,iOS and Android,32130,1,3,Social media,35,9241,1,No,12,No,2,0,10
1002690,No,217,iOS and Android,37870,1,4,Medical,43,2974,9,No,17,No,3,1,9
1002691,No,270,iOS and Android,18550,1,4,Financial,51,4502,3,No,15,No,3,0,17
1002692,No,,Android,43330,1,1,Financial,74,10748,3,No,23,Yes,4,1,25
1002693,Yes,180,iOS and Android,8400,22,1,Tour  Travel,58,1555,1,No,11,No,3,1,1
1002694,Yes,352,iOS,38255,1,3,Financial,82,12936,7,No,11,No,3,0,25
1002695,No,195,iOS and Android,13650,17,4,Medical,62,2305,1,No,15,No,3,3,3
1002696,No,,iOS and Android,35175,28,2,Entertainment,48,16704,1,No,11,No,3,0,21
1002697,No,240,iOS,20475,10,3,Financial,56,3433,6,No,13,No,1,1,10
1002698,No,232,iOS and Android,25935,1,4,Financial,69,3477,1,No,14,No,4,1,6
1002699,No,307,Android,19320,1,3,Tour  Travel,60,6430,6,No,19,No,2,1,10
1002700,No,300,iOS and Android,12915,1,2,Financial,92,6516,2,Yes,16,No,2,1,18
1002701,No,180,iOS and Android,17710,29,1,Medical,91,3907,1,No,13,No,2,3,6
1002702,No,345,iOS and Android,25095,13,4,Financial,34,5562,6,No,14,No,4,0,19
1002703,No,262,iOS and Android,47950,27,4,Financial,49,6883,2,No,16,No,2,1,17
1002704,No,225,iOS and Android,27755,16,1,Financial,33,2862,1,No,12,No,2,1,10
1002705,No,352,Android,19005,1,4,Social media,87,4978,7,No,11,No,4,1,4
1002706,No,345,iOS and Android,44695,1,3,Financial,74,10368,4,Yes,12,No,2,1,13
1002707,Yes,270,iOS and Android,50960,13,5,Social media,96,6134,5,Yes,13,No,2,3,16
1002708,Yes,240,iOS and Android,33740,1,2,Financial,34,6735,6,No,15,No,2,0,10
1002709,No,,iOS and Android,,1,1,Medical,51,3295,1,No,13,No,3,0,3
1002710,No,232,iOS,5705,24,1,Entertainment,3,5238,2,No,20,Yes,4,0,9
1002711,No,292,Android,27720,1,3,Financial,77,6472,1,Yes,15,No,4,1,9
1002712,No,240,iOS and Android,12985,19,3,Financial,80,9610,3,No,13,No,3,1,10
1002713,No,300,iOS and Android,21385,1,4,Medical,88,19833,1,No,14,No,2,0,21
1002714,No,,iOS and Android,6160,1,3,Financial,,9756,4,No,21,Yes,3,2,9
1002715,No,225,iOS,45920,1,4,Entertainment,78,4968,0,No,16,No,4,0,10
1002716,No,180,iOS,31395,10,3,Medical,59,2145,0,No,14,No,4,1,3
1002717,Yes,225,iOS,21000,1,3,Tour  Travel,66,2180,6,No,11,No,3,1,6
1002718,No,232,iOS and Android,35105,1,3,Entertainment,51,8346,1,No,19,No,3,1,6
1002719,No,202,iOS and Android,36890,1,3,Medical,67,3445,1,No,11,No,3,0,6
1002720,Yes,217,iOS and Android,14980,1,3,Social media,52,2760,1,No,13,No,3,0,2
1002721,No,217,iOS,16135,1,3,Financial,70,6294,8,Yes,12,No,4,0,10
1002722,No,225,iOS and Android,34265,,2,Social media,94,7140,2,No,11,No,1,1,12
1002723,No,255,iOS and Android,6335,,4,Medical,97,2932,0,Yes,14,No,1,3,6
1002724,No,247,Android,44905,1,3,Social media,62,5147,8,No,15,No,4,0,13
1002725,No,367,iOS and Android,45955,11,4,Social media,80,4507,3,No,12,No,3,0,8
1002726,Yes,247,iOS and Android,,16,3,Financial,74,8564,2,Yes,20,Yes,3,0,11
1002727,No,285,iOS,20790,1,2,Medical,75,2468,4,No,14,No,2,1,9
1002728,Yes,232,iOS and Android,37765,16,4,Social media,70,8161,2,No,13,No,1,3,10
1002729,No,217,iOS and Android,20650,1,3,Entertainment,91,2109,1,0,13,No,3,1,1
1002730,No,225,iOS and Android,10675,16,3,Financial,58,5294,3,No,16,No,3,1,10
1002731,No,240,Android,33355,1,4,Entertainment,65,2718,2,No,14,No,2,0,12
1002732,No,285,iOS and Android,29155,18,3,Medical,60,5811,3,Yes,16,No,3,1,15
1002733,Yes,322,iOS,28245,17,3,Entertainment,38,2437,9,Yes,16,No,4,1,6
1002734,No,,iOS and Android,29925,12,3,Medical,57,2766,8,No,22,Yes,2,3,7
1002735,No,412,iOS and Android,16730,1,3,Medical,60,19038,8,No,12,No,2,3,34
1002736,No,247,Android,27125,1,3,Entertainment,90,3055,5,No,15,No,4,2,11
1002737,No,307,iOS and Android,19180,1,4,Financial,94,2289,1,No,20,Yes,2,2,5
1002738,No,255,Android,48125,10,3,Financial,87,4001,1,1,14,No,3,1,15
1002739,No,397,Android,23135,1,4,Medical,60,12965,4,1,20,Yes,4,3,27
1002740,No,322,iOS and Android,8540,1,3,Financial,97,3539,0,No,13,No,2,0,10
1002741,No,255,iOS and Android,17885,1,2,Financial,32,6029,5,No,12,No,1,0,6
1002742,Yes,157,iOS and Android,11795,1,1,Social media,31,2679,1,No,13,No,2,0,1
1002743,No,285,iOS and Android,40355,1,2,Other,40,3702,1,No,11,No,2,1,5
1002744,Yes,165,iOS and Android,45290,1,1,Medical,79,2398,1,Yes,17,No,3,0,1
1002745,No,232,iOS and Android,6860,29,4,Social media,91,5468,1,0,14,No,1,2,13
1002746,No,382,iOS and Android,32970,1,3,Entertainment,53,13116,2,No,11,No,4,0,15
1002747,No,277,iOS and Android,20615,1,2,Social media,46,4189,1,No,14,No,1,2,5
1002748,No,345,iOS and Android,25690,1,4,Medical,46,19328,7,Yes,17,No,3,1,24
1002749,No,270,iOS and Android,48405,10,3,Financial,90,8321,7,Yes,13,No,4,1,15
1002750,Yes,330,iOS,15015,1,2,Medical,99,2342,1,Yes,12,No,3,3,6
1002751,No,277,iOS and Android,43365,1,2,Other,89,4071,2,0,13,No,3,0,19
1002752,Yes,262,iOS and Android,10605,27,3,Financial,84,5813,1,Yes,18,No,4,0,10
1002753,No,247,iOS and Android,30345,1,4,Financial,90,3143,6,No,19,No,2,1,14
1002754,No,210,iOS and Android,41335,1,3,Financial,82,2044,1,No,11,No,3,1,5
1002755,No,292,iOS and Android,43855,10,1,Medical,65,13464,7,No,21,Yes,3,0,9
1002756,No,345,Android,29715,26,2,Financial,98,7991,8,No,15,No,3,0,6
1002757,No,300,iOS and Android,21560,1,2,Financial,99,3377,4,No,17,No,4,1,7
1002758,No,,iOS and Android,39480,13,3,Medical,95,5538,5,No,18,No,3,2,10
1002759,No,262,Android,41300,1,2,Medical,90,5762,2,No,14,No,3,1,15
1002760,No,285,Android,,1,3,Tour  Travel,100,2592,5,No,13,No,4,3,13
1002761,Yes,255,iOS,8190,1,4,Financial,93,5346,4,No,17,No,3,1,11
1002762,Yes,277,iOS and Android,12950,10,4,Medical,,4213,1,No,15,No,2,0,10
1002763,No,292,iOS,26810,20,3,Financial,83,4127,2,No,18,No,4,1,7
1002764,No,322,Android,12005,1,3,Financial,52,2438,4,No,13,No,3,0,7
1002765,No,307,iOS and Android,15645,1,3,Financial,85,6870,3,No,12,No,1,0,11
1002766,No,307,iOS and Android,27860,1,1,Social media,81,10447,0,Yes,13,No,4,1,23
1002767,No,225,iOS and Android,38220,10,3,Medical,64,9667,9,No,14,No,2,0,9
1002768,Yes,195,iOS and Android,32200,20,2,Medical,69,2148,0,Yes,11,No,3,0,6
1002769,Yes,345,iOS and Android,9135,21,2,Medical,66,8926,4,No,22,Yes,4,1,13
1002770,No,300,iOS and Android,41790,1,3,Financial,52,6513,4,No,17,No,4,1,12
1002771,No,255,iOS and Android,,1,2,Entertainment,92,6799,1,No,21,Yes,3,2,10
1002772,No,435,Android,12250,1,3,Medical,52,16291,4,No,22,Yes,4,1,37
1002773,No,262,iOS and Android,6475,23,4,Medical,91,2705,0,No,16,No,2,1,6
1002774,No,352,,35035,1,3,Financial,92,10333,8,Yes,12,No,3,1,28
1002775,No,300,iOS and Android,26250,12,3,Financial,47,4448,2,No,12,No,2,1,15
1002776,No,405,iOS and Android,15085,1,4,Medical,68,6854,4,No,15,No,2,1,14
1002777,No,232,iOS,39375,1,4,Social media,68,9637,2,No,14,No,4,2,9
1002778,No,210,iOS and Android,42595,1,3,Medical,67,3591,1,No,25,Yes,3,1,3
1002779,No,285,iOS and Android,25305,1,4,Social media,77,5405,2,Yes,20,Yes,1,2,20
1002780,No,195,iOS and Android,20020,10,3,Medical,46,4684,1,No,13,No,1,0,5
1002781,No,435,iOS,42560,15,4,Financial,87,15787,2,Yes,14,No,2,0,23
1002782,No,135,Android,50085,14,3,Medical,33,1514,1,No,16,No,3,0,0
1002783,Yes,232,iOS and Android,,18,5,Tour  Travel,89,2956,0,No,17,No,3,0,2
1002784,Yes,217,iOS and Android,12250,13,3,Tour  Travel,56,2335,4,Yes,15,No,4,3,4
1002785,No,,Android,20615,1,4,Financial,67,5154,4,No,22,Yes,2,2,10
1002786,No,270,iOS and Android,15050,1,4,Other,,6962,4,Yes,22,Yes,4,1,15
1002787,No,322,iOS,49770,1,4,Financial,92,5675,1,No,20,Yes,3,1,7
1002788,No,202,iOS,45395,1,2,Financial,53,2379,0,Yes,14,No,3,0,6
1002789,No,217,iOS,20090,20,1,Medical,40,3812,1,No,13,No,2,0,11
1002790,No,240,iOS,46130,10,4,Social media,79,4648,8,No,13,No,3,0,4
1002791,No,,Android,12425,10,4,Entertainment,38,2936,3,No,22,Yes,2,2,10
1002792,No,352,iOS and Android,7245,1,4,Financial,64,2105,4,No,12,No,3,0,7
1002793,No,345,iOS and Android,24710,1,2,Financial,82,8578,3,No,14,No,3,1,12
1002794,No,210,Android,9800,1,2,Financial,43,2706,1,No,15,No,2,1,3
1002795,No,217,iOS and Android,25410,29,1,Financial,93,6384,8,No,17,No,4,2,11
1002796,No,,iOS and Android,39970,1,3,Financial,81,3968,4,No,13,No,4,0,8
1002797,Yes,240,iOS and Android,14490,1,4,Social media,82,9907,7,Yes,12,No,3,0,7
1002798,No,345,iOS and Android,46165,1,3,Entertainment,45,13225,2,No,12,No,4,1,25
1002799,No,202,iOS and Android,25480,23,1,Medical,36,3540,1,0,21,Yes,4,1,9
1002800,No,217,iOS and Android,12320,1,1,Medical,87,2804,1,0,11,No,4,0,1
1002801,No,322,iOS and Android,28805,1,3,Medical,81,19392,7,No,13,No,4,0,21
1002802,No,360,iOS and Android,42840,10,3,Financial,91,19665,4,No,12,No,4,0,29
1002803,Yes,217,iOS,16065,24,2,Financial,73,2439,1,Yes,24,Yes,2,0,1
1002804,Yes,345,iOS and Android,43890,10,3,Financial,64,7314,5,No,21,Yes,3,3,14
1002805,No,202,iOS,39585,15,3,Financial,77,4774,0,No,19,No,4,1,8
1002806,No,292,iOS and Android,29225,19,4,Other,41,3902,8,No,14,No,2,3,7
1002807,No,412,iOS and Android,29260,1,4,Entertainment,98,2662,8,No,20,Yes,2,1,19
1002808,No,210,iOS and Android,41020,1,3,Medical,78,2856,1,No,19,No,4,1,1
1002809,Yes,225,iOS and Android,33075,1,3,Medical,89,1081,1,No,13,No,3,0,1
1002810,Yes,165,iOS and Android,13685,1,1,Financial,,2472,1,Yes,23,Yes,1,0,1
1002811,No,270,iOS and Android,44310,10,4,Entertainment,63,5673,1,Yes,13,No,1,1,10
1002812,No,232,iOS and Android,10885,20,3,Financial,89,4197,1,No,11,No,1,1,10
1002813,No,255,iOS and Android,51800,1,3,Financial,64,9713,2,Yes,13,No,4,3,9
1002814,No,217,iOS and Android,20720,1,3,Financial,59,2062,3,No,14,No,2,0,11
1002815,No,277,iOS and Android,27405,1,4,Medical,78,4284,5,Yes,22,Yes,3,1,16
1002816,No,262,iOS and Android,7665,16,2,Other,44,4788,0,Yes,11,No,4,0,4
1002817,No,,iOS and Android,19460,25,2,Financial,93,5906,0,No,13,No,4,2,10
1002818,No,270,iOS,42455,1,1,Tour  Travel,94,3886,1,No,21,Yes,4,0,10
1002819,No,300,iOS and Android,39795,1,4,Financial,98,16823,2,No,11,No,1,1,22
1002820,No,195,iOS and Android,16870,1,2,Financial,90,2933,1,Yes,13,No,3,1,1
1002821,No,202,iOS and Android,17885,1,2,Medical,89,6500,0,No,14,No,2,0,9
1002822,No,360,iOS,4095,22,3,Medical,58,17174,3,No,11,No,2,1,24
1002823,No,330,iOS and Android,5950,1,4,Financial,78,5033,2,No,15,No,4,1,10
1002824,Yes,255,Android,33845,16,4,Entertainment,85,2307,1,Yes,23,Yes,2,1,5
1002825,Yes,,iOS and Android,40670,24,2,Financial,97,2587,1,No,16,No,4,0,5
1002826,No,270,iOS and Android,11725,17,2,Social media,33,5507,2,No,16,No,3,2,12
1002827,No,307,iOS and Android,11795,1,3,Social media,54,4393,5,No,21,Yes,3,1,14
1002828,No,,iOS and Android,48860,1,3,Medical,83,13348,9,No,13,No,2,1,18
1002829,No,232,iOS and Android,37765,10,2,Medical,86,6583,2,Yes,11,No,4,1,8
1002830,No,255,iOS and Android,25725,1,1,Medical,75,8103,3,Yes,12,No,3,0,9
1002831,No,232,iOS and Android,16485,1,3,Medical,62,3978,8,No,12,No,2,1,4
1002832,No,195,iOS,38360,1,3,Other,61,2544,0,No,18,No,1,1,8
1002833,No,,iOS,45395,1,4,Medical,44,5399,4,No,12,No,3,0,12
1002834,No,247,iOS and Android,7595,10,4,Social media,,5487,1,No,14,No,2,0,10
1002835,No,210,iOS,27405,1,2,Financial,42,6834,1,Yes,12,No,3,1,7
1002836,Yes,217,iOS,26110,24,3,Entertainment,45,1091,1,No,17,No,4,0,1
1002837,No,292,Android,43785,21,4,Financial,32,5736,6,No,19,No,3,1,10
1002838,No,202,iOS and Android,47390,1,4,Entertainment,41,2226,1,No,11,No,3,1,6
1002839,No,255,iOS,25725,22,4,Other,86,5747,1,Yes,15,No,2,0,16
1002840,Yes,210,iOS and Android,51625,13,2,Social media,84,9854,3,Yes,11,No,4,0,6
1002841,No,352,Android,40915,14,4,Entertainment,64,5467,8,No,18,No,3,1,16
1002842,No,,iOS and Android,50505,,5,Social media,89,5380,4,No,16,No,3,1,6
1002843,No,292,iOS and Android,30345,1,2,Medical,87,5151,1,No,25,Yes,4,1,10
1002844,No,285,iOS,48790,1,3,Medical,58,2133,1,Yes,16,No,3,1,20
1002845,No,435,iOS and Android,21175,21,3,Financial,72,17875,4,Yes,13,No,3,1,29
1002846,Yes,240,iOS,8330,1,2,Financial,47,2432,3,Yes,14,No,1,0,8
1002847,No,285,iOS and Android,42210,1,2,Financial,71,4771,2,No,19,No,4,2,10
1002848,No,367,iOS,37240,1,1,Financial,42,19161,3,No,15,No,4,0,28
1002849,No,,iOS and Android,14665,12,4,Social media,77,5087,3,Yes,12,No,3,2,14
1002850,Yes,202,iOS,46795,22,3,Tour  Travel,58,2863,1,No,12,No,1,0,1
1002851,No,262,iOS and Android,23870,18,4,Medical,71,5561,0,No,16,No,4,1,6
1002852,No,210,Android,38605,16,3,Medical,49,2144,1,No,14,No,3,0,5
1002853,No,232,Android,34160,1,2,Medical,48,3065,1,Yes,13,No,4,1,4
1002854,No,270,Android,,1,4,Financial,66,2810,1,No,22,Yes,2,0,5
1002855,No,255,iOS and Android,32795,1,3,Social media,32,9888,1,No,21,Yes,1,0,14
